game,agent_0,agent_1,q_table_j0,q_table_j1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
613,random,rational,N/A,N/A,J1,6,30,30,6,6,2,4
614,random,rational,N/A,N/A,J1,8,30,30,8,9,4,5
615,random,rational,N/A,N/A,J1,4,30,30,4,14,1,13
616,random,rational,N/A,N/A,J1,11,30,30,11,18,5,13
617,random,rational,N/A,N/A,J1,2,30,30,2,6,0,6
618,random,rational,N/A,N/A,J1,21,30,30,21,27,7,20
619,random,rational,N/A,N/A,J1,15,30,30,15,15,4,11
620,random,rational,N/A,N/A,J1,17,30,30,17,23,10,13
621,random,rational,N/A,N/A,J1,16,30,30,16,22,5,17
622,random,rational,N/A,N/A,J1,9,30,30,9,16,6,10
623,random,rational,N/A,N/A,J1,22,30,30,22,29,12,17
624,random,rational,N/A,N/A,J1,5,30,30,5,7,4,3
625,random,rational,N/A,N/A,J1,10,30,30,10,18,6,12
626,random,rational,N/A,N/A,J1,1,30,30,1,3,1,2
627,random,rational,N/A,N/A,J1,17,30,30,17,20,6,14
628,random,rational,N/A,N/A,J1,23,30,30,23,15,4,11
629,random,rational,N/A,N/A,J1,4,30,30,4,9,2,7
630,random,rational,N/A,N/A,J1,1,30,30,1,4,1,3
631,random,rational,N/A,N/A,J1,1,30,30,1,3,0,3
632,random,rational,N/A,N/A,J1,2,30,30,2,7,1,6
633,random,rational,N/A,N/A,J1,22,30,30,22,23,8,15
634,random,rational,N/A,N/A,J1,15,30,30,15,21,5,16
635,random,rational,N/A,N/A,J1,3,30,30,3,1,0,1
636,random,rational,N/A,N/A,J1,6,30,30,6,7,3,4
637,random,rational,N/A,N/A,J1,4,30,30,4,20,1,19
638,random,rational,N/A,N/A,J1,16,30,30,16,21,5,16
639,random,rational,N/A,N/A,J1,2,30,30,2,2,1,1
640,random,rational,N/A,N/A,J0,30,2,2,30,3,1,2
641,random,rational,N/A,N/A,J0,30,5,5,30,5,2,3
642,random,rational,N/A,N/A,J1,19,30,30,19,20,8,12
643,random,rational,N/A,N/A,J1,4,30,30,4,6,3,3
644,random,rational,N/A,N/A,J1,7,30,30,7,11,2,9
645,random,rational,N/A,N/A,J1,7,30,30,7,11,3,8
646,random,rational,N/A,N/A,J1,4,30,30,4,4,1,3
647,random,rational,N/A,N/A,J1,13,30,30,13,17,5,12
648,random,rational,N/A,N/A,J1,1,30,30,1,2,1,1
649,random,rational,N/A,N/A,J1,7,30,30,7,16,3,13
650,random,rational,N/A,N/A,J1,7,30,30,7,14,1,13
651,random,rational,N/A,N/A,J1,6,30,30,6,7,3,4
