timesteps,policy_gradient_loss,value_loss,entropy_loss,loss
12214273,-7.237384e-03,7.001883e-01,-1.113972e+00,2.799846e-01
12218369,-5.220582e-03,7.388310e-01,-1.114201e+00,3.045484e-01
12222465,-6.725185e-03,7.047028e-01,-1.097393e+00,3.117700e-01
12226561,-7.326633e-03,7.233465e-01,-1.098287e+00,2.858642e-01
12230657,-7.615698e-03,7.505353e-01,-1.133056e+00,3.007189e-01
12234753,-7.659210e-03,7.321812e-01,-1.123434e+00,2.909146e-01
12238849,-7.890467e-03,6.358024e-01,-1.131858e+00,2.569221e-01
12242945,-7.033993e-03,6.772884e-01,-1.112336e+00,2.623638e-01
12247041,-8.147208e-03,6.710729e-01,-1.155810e+00,2.453629e-01
12251137,-9.082859e-03,6.743722e-01,-1.151441e+00,2.896959e-01
12255233,-7.935762e-03,6.893409e-01,-1.139430e+00,2.837776e-01
12259329,-8.122788e-03,6.808265e-01,-1.168426e+00,2.762124e-01
12263425,-8.579483e-03,6.949032e-01,-1.151324e+00,2.588290e-01
12267521,-7.486013e-03,6.733217e-01,-1.152276e+00,2.799267e-01
12271617,-6.869784e-03,6.714024e-01,-1.148898e+00,2.474071e-01
12275713,-6.816251e-03,7.388102e-01,-1.156517e+00,2.873625e-01
12279809,-7.442537e-03,7.043748e-01,-1.186768e+00,2.826449e-01
12283905,-7.653103e-03,7.092367e-01,-1.171233e+00,3.335451e-01
12288001,-6.001502e-03,7.322208e-01,-1.159791e+00,2.965971e-01
12292097,-7.985339e-03,6.914646e-01,-1.134161e+00,2.944302e-01
12296193,-7.958691e-03,7.050174e-01,-1.138582e+00,2.986780e-01
12300289,-6.542354e-03,6.364310e-01,-1.143521e+00,2.557903e-01
12304385,-6.738550e-03,7.440978e-01,-1.125386e+00,2.934846e-01
12308481,-7.769144e-03,7.205235e-01,-1.119376e+00,2.740169e-01
12312577,-7.691641e-03,7.194155e-01,-1.117911e+00,2.874448e-01
12316673,-7.880332e-03,7.113336e-01,-1.108914e+00,2.744282e-01
12320769,-6.686680e-03,7.574004e-01,-1.107384e+00,2.990685e-01
12324865,-6.951637e-03,7.373744e-01,-1.118729e+00,2.846563e-01
12328961,-8.115333e-03,7.269292e-01,-1.127405e+00,2.636454e-01
12333057,-9.734157e-03,7.005584e-01,-1.095683e+00,2.726538e-01
12337153,-5.995413e-03,7.187699e-01,-1.144680e+00,2.837590e-01
12341249,-8.529158e-03,7.485879e-01,-1.146579e+00,3.109081e-01
12345345,-9.114174e-03,7.368420e-01,-1.138520e+00,2.856442e-01
12349441,-8.576041e-03,7.489714e-01,-1.138016e+00,2.925205e-01
12353537,-7.383539e-03,7.576884e-01,-1.107466e+00,3.158293e-01
12357633,-6.605834e-03,7.152333e-01,-1.109613e+00,2.778565e-01
12361729,-7.294746e-03,7.696504e-01,-1.112747e+00,3.055029e-01
12365825,-7.476846e-03,6.985809e-01,-1.105788e+00,2.763380e-01
12369921,-6.936634e-03,7.545680e-01,-1.116105e+00,2.942235e-01
12374017,-7.977365e-03,7.173533e-01,-1.101704e+00,2.808436e-01
12378113,-9.194942e-03,7.704595e-01,-1.107580e+00,3.033432e-01
12382209,-8.174775e-03,7.523284e-01,-1.118359e+00,3.164180e-01
12386305,-8.209222e-03,7.660119e-01,-1.108489e+00,3.035845e-01
12390401,-7.715024e-03,7.073656e-01,-1.099580e+00,2.905726e-01
12394497,-9.810175e-03,6.674834e-01,-1.097126e+00,2.529272e-01
12398593,-7.800639e-03,7.768135e-01,-1.080018e+00,3.369727e-01
12402689,-7.789593e-03,7.502590e-01,-1.097738e+00,2.892934e-01
12406785,-6.866342e-03,7.334238e-01,-1.110766e+00,2.875119e-01
12410881,-7.947017e-03,7.584690e-01,-1.107619e+00,2.875302e-01
12414977,-7.974161e-03,7.508221e-01,-1.125946e+00,2.959123e-01
12419073,-6.728056e-03,7.113721e-01,-1.103934e+00,2.987548e-01
12423169,-6.359381e-03,6.913804e-01,-1.111283e+00,2.907660e-01
12427265,-6.844339e-03,7.373204e-01,-1.114200e+00,2.740014e-01
12431361,-9.036279e-03,6.928163e-01,-1.092140e+00,2.738231e-01
12435457,-8.525287e-03,7.423099e-01,-1.099870e+00,2.941323e-01
12439553,-6.713061e-03,7.279298e-01,-1.106952e+00,2.844316e-01
12443649,-7.657363e-03,7.210548e-01,-1.122045e+00,2.751735e-01
12447745,-6.322877e-03,7.470309e-01,-1.115798e+00,2.823862e-01
12451841,-8.237071e-03,7.304348e-01,-1.121857e+00,2.937680e-01
12455937,-7.483183e-03,7.556559e-01,-1.111904e+00,2.803779e-01
12460033,-6.634399e-03,7.459200e-01,-1.129540e+00,3.106096e-01
12464129,-8.342009e-03,7.823825e-01,-1.117047e+00,3.275687e-01
12468225,-6.872121e-03,7.453937e-01,-1.143886e+00,2.831048e-01
12472321,-8.848954e-03,6.963925e-01,-1.117782e+00,2.764227e-01
12476417,-7.782140e-03,6.815772e-01,-1.117978e+00,2.559542e-01
12480513,-7.182616e-03,7.346311e-01,-1.136507e+00,2.840448e-01
12484609,-7.009059e-03,6.812575e-01,-1.148212e+00,2.678475e-01
12488705,-8.344930e-03,6.757916e-01,-1.143191e+00,2.888179e-01
12492801,-7.991365e-03,7.652652e-01,-1.143600e+00,3.257248e-01
12496897,-7.247143e-03,7.096284e-01,-1.106643e+00,2.908405e-01
12500993,-8.038467e-03,7.007012e-01,-1.111001e+00,2.738644e-01
12505089,-7.690716e-03,6.886070e-01,-1.141200e+00,2.678250e-01
12509185,-6.698581e-03,6.684371e-01,-1.134531e+00,2.789412e-01
12513281,-7.602164e-03,7.354951e-01,-1.127227e+00,3.067022e-01
12517377,-1.076652e-02,6.638836e-01,-1.155556e+00,2.344525e-01
12521473,-8.096414e-03,6.951329e-01,-1.158452e+00,2.935411e-01
12525569,-7.910651e-03,6.645392e-01,-1.146241e+00,2.651152e-01
12529665,-6.243587e-03,6.167323e-01,-1.168385e+00,2.160056e-01
12533761,-9.676570e-03,6.513191e-01,-1.160411e+00,2.529046e-01
12537857,-8.239925e-03,7.142240e-01,-1.144708e+00,2.871152e-01
12541953,-7.220440e-03,6.462060e-01,-1.145577e+00,2.425990e-01
12546049,-7.595090e-03,7.370376e-01,-1.153996e+00,3.072857e-01
12550145,-7.818715e-03,7.245466e-01,-1.153474e+00,2.885053e-01
12554241,-7.552671e-03,7.268806e-01,-1.111383e+00,2.863778e-01
12558337,-5.820797e-03,7.384505e-01,-1.120210e+00,3.273346e-01
12562433,-6.753496e-03,7.391930e-01,-1.143268e+00,2.933852e-01
12566529,-7.955359e-03,7.520937e-01,-1.134745e+00,3.033958e-01
12570625,-7.269965e-03,6.771595e-01,-1.152903e+00,2.745818e-01
12574721,-6.822184e-03,7.120404e-01,-1.143904e+00,2.755557e-01
12578817,-9.531086e-03,6.736100e-01,-1.141079e+00,2.715246e-01
12582913,-7.014837e-03,7.093624e-01,-1.139977e+00,2.639932e-01
12587009,-6.390886e-03,7.437417e-01,-1.127348e+00,3.045318e-01
12591105,-8.012330e-03,6.998031e-01,-1.138827e+00,2.582502e-01
12595201,-7.647760e-03,7.570777e-01,-1.139248e+00,2.847314e-01
12599297,-8.283152e-03,6.750021e-01,-1.140553e+00,2.818435e-01
12603393,-7.971002e-03,7.279020e-01,-1.151936e+00,3.065852e-01
12607489,-8.709807e-03,6.428292e-01,-1.166146e+00,2.468156e-01
12611585,-8.737538e-03,6.788484e-01,-1.140134e+00,2.485863e-01
12615681,-7.343422e-03,7.039954e-01,-1.127087e+00,2.560638e-01
12619777,-8.459047e-03,6.640366e-01,-1.124326e+00,2.379641e-01
12623873,-7.123507e-03,7.004796e-01,-1.117849e+00,2.900032e-01
12627969,-7.763270e-03,7.128727e-01,-1.143446e+00,2.836486e-01
12632065,-7.406669e-03,6.315149e-01,-1.116285e+00,2.196951e-01
12636161,-8.427029e-03,6.667288e-01,-1.090610e+00,2.759415e-01
12640257,-6.991671e-03,7.239454e-01,-1.082818e+00,2.856140e-01
12644353,-8.527529e-03,7.280815e-01,-1.095087e+00,3.076658e-01
12648449,-7.240573e-03,7.541188e-01,-1.093190e+00,2.873257e-01
12652545,-7.281244e-03,7.590546e-01,-1.064568e+00,3.144747e-01
12656641,-8.190996e-03,7.758114e-01,-1.078847e+00,3.203773e-01
12660737,-8.573971e-03,6.910064e-01,-1.053821e+00,2.826105e-01
12664833,-7.488519e-03,7.304579e-01,-1.063966e+00,3.111351e-01
12668929,-8.708343e-03,7.496815e-01,-1.055720e+00,2.986464e-01
12673025,-7.048684e-03,7.520265e-01,-1.067099e+00,3.557573e-01
12677121,-7.039295e-03,7.676862e-01,-1.052794e+00,3.206011e-01
12681217,-6.658478e-03,7.146243e-01,-1.060146e+00,3.061098e-01
12685313,-6.724707e-03,7.629734e-01,-1.086746e+00,2.900637e-01
12689409,-6.010835e-03,7.843107e-01,-1.081634e+00,3.269764e-01
12693505,-7.516687e-03,7.800628e-01,-1.098718e+00,3.463821e-01
12697601,-7.976614e-03,7.580450e-01,-1.082705e+00,3.070332e-01
12701697,-7.375361e-03,7.486915e-01,-1.088296e+00,3.071865e-01
12705793,-6.653512e-03,7.885467e-01,-1.099302e+00,3.411802e-01
12709889,-8.294615e-03,7.132193e-01,-1.101925e+00,3.182887e-01
12713985,-8.140298e-03,7.875067e-01,-1.123365e+00,3.332407e-01
12718081,-8.864257e-03,7.066844e-01,-1.094639e+00,2.742752e-01
12722177,-7.861903e-03,7.208707e-01,-1.112070e+00,2.833597e-01
12726273,-7.970854e-03,7.221557e-01,-1.091487e+00,2.868353e-01
12730369,-9.438301e-03,7.360980e-01,-1.116243e+00,3.090176e-01
12734465,-9.042158e-03,7.282143e-01,-1.134106e+00,2.842225e-01
12738561,-7.124195e-03,7.599093e-01,-1.117914e+00,2.704384e-01
12742657,-7.609827e-03,7.333648e-01,-1.133415e+00,3.009917e-01
12746753,-8.776800e-03,7.375856e-01,-1.105673e+00,3.064744e-01
12750849,-7.883848e-03,7.499935e-01,-1.104894e+00,2.978758e-01
12754945,-8.253335e-03,7.550306e-01,-1.113164e+00,2.756504e-01
12759041,-8.182865e-03,7.494364e-01,-1.119229e+00,3.060402e-01
12763137,-8.873025e-03,7.490883e-01,-1.142295e+00,3.056198e-01
12767233,-6.585924e-03,7.604635e-01,-1.143756e+00,3.471929e-01
12771329,-8.495384e-03,7.413857e-01,-1.129776e+00,3.267351e-01
12775425,-7.471999e-03,7.470689e-01,-1.132111e+00,2.815587e-01
12779521,-5.592359e-03,7.696147e-01,-1.118078e+00,3.261839e-01
12783617,-9.291059e-03,7.371138e-01,-1.106276e+00,3.041710e-01
12787713,-8.132345e-03,7.438961e-01,-1.131442e+00,2.911729e-01
12791809,-7.062954e-03,7.954124e-01,-1.123155e+00,3.370574e-01
12795905,-9.360282e-03,7.292637e-01,-1.098962e+00,3.041624e-01
12800001,-8.254169e-03,7.208427e-01,-1.117487e+00,2.940173e-01
12804097,-8.204610e-03,7.065872e-01,-1.115667e+00,2.838930e-01
12808193,-5.978583e-03,7.698854e-01,-1.120866e+00,2.919013e-01
12812289,-7.079357e-03,7.520072e-01,-1.105587e+00,2.976857e-01
12816385,-8.517479e-03,7.241544e-01,-1.112098e+00,3.104560e-01
12820481,-8.011647e-03,7.146053e-01,-1.096593e+00,2.826058e-01
12824577,-7.013430e-03,7.097298e-01,-1.096102e+00,2.873828e-01
12828673,-8.453844e-03,7.088153e-01,-1.129253e+00,2.673322e-01
12832769,-7.587319e-03,7.315234e-01,-1.122834e+00,2.917507e-01
12836865,-7.159811e-03,7.436064e-01,-1.123489e+00,3.172116e-01
12840961,-5.900832e-03,7.303917e-01,-1.120246e+00,3.072298e-01
12845057,-7.202677e-03,7.289759e-01,-1.100925e+00,3.084627e-01
12849153,-7.930054e-03,7.605410e-01,-1.081036e+00,3.012140e-01
12853249,-8.263364e-03,7.021955e-01,-1.096097e+00,2.953911e-01
12857345,-7.482703e-03,7.130130e-01,-1.109574e+00,2.765013e-01
12861441,-7.652580e-03,7.808891e-01,-1.100336e+00,3.154931e-01
12865537,-9.210016e-03,7.154666e-01,-1.108238e+00,2.910721e-01
12869633,-8.184484e-03,7.132967e-01,-1.102396e+00,2.961028e-01
12873729,-7.704087e-03,7.375237e-01,-1.098807e+00,2.927594e-01
12877825,-9.084146e-03,7.870073e-01,-1.118274e+00,3.172152e-01
12881921,-8.495401e-03,7.090094e-01,-1.112983e+00,3.111192e-01
12886017,-9.269635e-03,7.442014e-01,-1.120175e+00,3.112905e-01
12890113,-7.234145e-03,7.605933e-01,-1.138449e+00,3.322625e-01
12894209,-8.333714e-03,7.084514e-01,-1.133261e+00,2.880506e-01
12898305,-7.209401e-03,6.849976e-01,-1.133788e+00,2.565623e-01
12902401,-7.614905e-03,7.625110e-01,-1.136517e+00,3.284640e-01
12906497,-7.601916e-03,7.548660e-01,-1.152793e+00,3.135422e-01
12910593,-8.115077e-03,7.238926e-01,-1.142735e+00,3.073916e-01
12914689,-8.460623e-03,7.208053e-01,-1.142731e+00,2.620689e-01
12918785,-7.411352e-03,6.713275e-01,-1.127918e+00,2.663219e-01
12922881,-6.766687e-03,7.105332e-01,-1.134138e+00,2.764423e-01
12926977,-8.808334e-03,6.993403e-01,-1.118691e+00,2.904334e-01
12931073,-8.704641e-03,7.298819e-01,-1.139199e+00,3.096471e-01
12935169,-8.484499e-03,7.199853e-01,-1.141149e+00,2.710464e-01
12939265,-7.921048e-03,6.809880e-01,-1.112464e+00,2.666450e-01
12943361,-9.056071e-03,7.219024e-01,-1.133298e+00,3.011588e-01
12947457,-8.800991e-03,6.791399e-01,-1.147911e+00,2.861820e-01
12951553,-8.122589e-03,7.162351e-01,-1.112762e+00,3.043498e-01
12955649,-8.805092e-03,6.843319e-01,-1.126444e+00,2.732609e-01
12959745,-7.780311e-03,6.791332e-01,-1.124302e+00,2.721539e-01
12963841,-8.526368e-03,6.703786e-01,-1.123389e+00,2.349534e-01
12967937,-9.177500e-03,6.854363e-01,-1.118325e+00,2.592379e-01
12972033,-9.156068e-03,6.706114e-01,-1.085852e+00,2.538086e-01
12976129,-7.113050e-03,7.030309e-01,-1.110710e+00,2.966083e-01
12980225,-7.076012e-03,7.120116e-01,-1.118990e+00,3.018124e-01
12984321,-7.114850e-03,7.053926e-01,-1.085250e+00,2.683753e-01
12988417,-6.617351e-03,7.405351e-01,-1.091728e+00,3.277610e-01
12992513,-8.541067e-03,7.652196e-01,-1.087716e+00,2.952245e-01
12996609,-8.059488e-03,7.111031e-01,-1.103605e+00,2.728605e-01
13000705,-7.226537e-03,7.138788e-01,-1.071124e+00,2.905974e-01
13004801,-7.472367e-03,7.020126e-01,-1.092763e+00,2.798082e-01
13008897,-7.650346e-03,7.334922e-01,-1.073531e+00,2.996415e-01
13012993,-7.832239e-03,6.907414e-01,-1.090309e+00,2.902374e-01
13017089,-9.266182e-03,7.598104e-01,-1.104030e+00,2.905767e-01
13021185,-7.605789e-03,6.754099e-01,-1.110003e+00,2.632830e-01
13025281,-8.727634e-03,6.674607e-01,-1.093274e+00,2.624452e-01
13029377,-6.976955e-03,7.095794e-01,-1.094105e+00,2.915508e-01
13033473,-9.381754e-03,7.322372e-01,-1.099882e+00,3.200996e-01
13037569,-7.840826e-03,7.232375e-01,-1.085510e+00,2.940936e-01
13041665,-6.907440e-03,7.582649e-01,-1.109575e+00,3.258421e-01
13045761,-6.660038e-03,7.289906e-01,-1.075033e+00,2.786136e-01
13049857,-7.440024e-03,7.089231e-01,-1.104134e+00,2.973241e-01
13053953,-7.758616e-03,7.763056e-01,-1.104119e+00,3.135628e-01
13058049,-8.046972e-03,7.182766e-01,-1.109790e+00,3.085378e-01
13062145,-6.596330e-03,7.414118e-01,-1.088979e+00,2.827294e-01
13066241,-7.221608e-03,7.418612e-01,-1.073030e+00,3.045156e-01
13070337,-7.397399e-03,7.703278e-01,-1.079848e+00,3.273279e-01
13074433,-6.707863e-03,7.739112e-01,-1.065566e+00,3.452205e-01
13078529,-7.660101e-03,7.069263e-01,-1.070036e+00,2.617379e-01
13082625,-8.480845e-03,6.910559e-01,-1.075100e+00,2.660248e-01
13086721,-7.890223e-03,7.040042e-01,-1.088401e+00,2.595766e-01
13090817,-6.614817e-03,7.431035e-01,-1.089193e+00,3.126748e-01
13094913,-7.551218e-03,7.329719e-01,-1.086615e+00,2.998690e-01
13099009,-7.523232e-03,7.045693e-01,-1.094822e+00,2.947698e-01
13103105,-7.332682e-03,7.245078e-01,-1.089525e+00,3.055423e-01
13107201,-6.980292e-03,7.535518e-01,-1.115027e+00,3.137003e-01
13111297,-8.532975e-03,7.872674e-01,-1.112591e+00,3.258351e-01
13115393,-8.489030e-03,7.692200e-01,-1.104579e+00,3.310145e-01
13119489,-6.275605e-03,7.548822e-01,-1.086201e+00,2.928421e-01
13123585,-6.261605e-03,7.585752e-01,-1.097499e+00,3.062474e-01
13127681,-6.909900e-03,7.289137e-01,-1.096167e+00,2.785323e-01
13131777,-8.708102e-03,7.489988e-01,-1.080696e+00,2.952450e-01
13135873,-7.055193e-03,7.040995e-01,-1.102188e+00,2.873408e-01
13139969,-8.964721e-03,6.835630e-01,-1.083838e+00,2.578322e-01
13144065,-8.786143e-03,7.056188e-01,-1.089745e+00,2.918141e-01
13148161,-7.423928e-03,7.207261e-01,-1.087671e+00,2.943867e-01
13152257,-7.862717e-03,7.340959e-01,-1.095803e+00,2.957832e-01
13156353,-7.431036e-03,7.012878e-01,-1.092040e+00,2.697610e-01
13160449,-7.060645e-03,7.028434e-01,-1.078550e+00,3.004370e-01
13164545,-6.884728e-03,7.394095e-01,-1.081096e+00,2.982451e-01
13168641,-8.135072e-03,6.932951e-01,-1.072335e+00,2.911879e-01
13172737,-7.015362e-03,7.351553e-01,-1.089578e+00,2.719454e-01
13176833,-7.806228e-03,7.131239e-01,-1.089067e+00,2.608117e-01
13180929,-5.733537e-03,7.234774e-01,-1.064557e+00,3.298126e-01
13185025,-6.115901e-03,7.442105e-01,-1.051288e+00,3.209077e-01
13189121,-6.889595e-03,7.024862e-01,-1.061805e+00,2.772110e-01
13193217,-8.495002e-03,7.514706e-01,-1.058278e+00,3.186800e-01
13197313,-7.204350e-03,7.228333e-01,-1.079307e+00,3.180865e-01
13201409,-8.238412e-03,6.876839e-01,-1.088454e+00,2.715345e-01
13205505,-6.176268e-03,7.921834e-01,-1.090554e+00,3.438767e-01
13209601,-7.269773e-03,7.211437e-01,-1.121743e+00,2.974619e-01
13213697,-7.130466e-03,7.098906e-01,-1.103528e+00,2.861419e-01
13217793,-7.146788e-03,7.186041e-01,-1.090614e+00,2.900682e-01
13221889,-5.786142e-03,7.086930e-01,-1.087240e+00,2.750991e-01
13225985,-7.353020e-03,7.337091e-01,-1.101165e+00,2.969900e-01
13230081,-6.202637e-03,7.088054e-01,-1.114890e+00,2.798212e-01
13234177,-9.414801e-03,7.404057e-01,-1.125561e+00,3.037508e-01
13238273,-9.740689e-03,6.851704e-01,-1.130269e+00,2.784787e-01
13242369,-6.906598e-03,7.158900e-01,-1.123322e+00,2.742516e-01
13246465,-5.880665e-03,6.711048e-01,-1.139449e+00,2.847887e-01
13250561,-6.398158e-03,7.178610e-01,-1.125095e+00,2.952282e-01
13254657,-8.170955e-03,7.170821e-01,-1.120014e+00,2.909775e-01
13258753,-8.453586e-03,6.864189e-01,-1.135261e+00,2.706054e-01
13262849,-8.134253e-03,6.730184e-01,-1.138591e+00,2.821448e-01
13266945,-8.371361e-03,7.049405e-01,-1.119927e+00,2.820251e-01
13271041,-9.691421e-03,7.181718e-01,-1.101116e+00,2.764758e-01
13275137,-6.062862e-03,7.500252e-01,-1.123089e+00,3.005614e-01
13279233,-7.576643e-03,7.236232e-01,-1.138285e+00,2.902562e-01
13283329,-6.759799e-03,6.865420e-01,-1.128188e+00,2.696219e-01
13287425,-6.342274e-03,6.655357e-01,-1.134261e+00,2.347742e-01
13291521,-6.814273e-03,6.603519e-01,-1.134625e+00,2.436076e-01
13295617,-7.322294e-03,6.892403e-01,-1.132191e+00,2.943774e-01
13299713,-7.645162e-03,6.628864e-01,-1.145253e+00,2.590307e-01
13303809,-7.300059e-03,6.774882e-01,-1.141580e+00,2.827736e-01
13307905,-6.668435e-03,7.010241e-01,-1.139956e+00,2.916296e-01
13312001,-7.829210e-03,6.738619e-01,-1.128354e+00,2.670615e-01
13316097,-9.541593e-03,7.036998e-01,-1.126689e+00,2.630390e-01
13320193,-7.237105e-03,6.740935e-01,-1.103454e+00,2.434369e-01
13324289,-8.056321e-03,6.579242e-01,-1.105512e+00,2.612173e-01
13328385,-7.717732e-03,7.002262e-01,-1.105096e+00,2.783936e-01
13332481,-7.928893e-03,7.144213e-01,-1.131301e+00,2.787363e-01
13336577,-7.257650e-03,7.061416e-01,-1.092306e+00,2.844145e-01
13340673,-6.778983e-03,6.931883e-01,-1.087901e+00,2.663535e-01
13344769,-7.704859e-03,6.993480e-01,-1.104954e+00,2.974004e-01
13348865,-6.530025e-03,7.368527e-01,-1.093190e+00,2.944154e-01
13352961,-9.113203e-03,7.015693e-01,-1.090554e+00,2.686981e-01
13357057,-6.550611e-03,7.002908e-01,-1.107047e+00,2.887111e-01
13361153,-6.708141e-03,7.190119e-01,-1.103888e+00,2.977369e-01
13365249,-7.347821e-03,7.117911e-01,-1.089621e+00,2.837427e-01
13369345,-8.466442e-03,7.067913e-01,-1.080089e+00,2.792485e-01
13373441,-7.939126e-03,7.004874e-01,-1.107847e+00,2.654234e-01
13377537,-7.406479e-03,7.218755e-01,-1.091572e+00,2.735652e-01
13381633,-9.705779e-03,6.882558e-01,-1.080512e+00,2.908551e-01
13385729,-8.082544e-03,6.960255e-01,-1.078115e+00,2.579421e-01
13389825,-6.303213e-03,7.099365e-01,-1.058619e+00,2.709396e-01
13393921,-7.195583e-03,7.655848e-01,-1.071284e+00,2.959158e-01
13398017,-6.946354e-03,7.713394e-01,-1.055899e+00,3.220247e-01
13402113,-7.326002e-03,7.924589e-01,-1.071760e+00,3.438114e-01
13406209,-8.143675e-03,7.633140e-01,-1.071268e+00,3.218900e-01
13410305,-6.203039e-03,7.684247e-01,-1.066644e+00,3.240117e-01
13414401,-7.058283e-03,7.517051e-01,-1.072697e+00,3.262854e-01
13418497,-6.829327e-03,8.184960e-01,-1.056851e+00,3.471612e-01
13422593,-7.056735e-03,7.827594e-01,-1.058993e+00,3.281086e-01
13426689,-5.847788e-03,7.314072e-01,-1.076576e+00,3.033837e-01
13430785,-7.369955e-03,7.551796e-01,-1.088838e+00,2.977555e-01
13434881,-7.718381e-03,7.569061e-01,-1.054947e+00,3.040668e-01
13438977,-5.760936e-03,7.216287e-01,-1.056587e+00,2.694434e-01
13443073,-6.662168e-03,7.365504e-01,-1.066091e+00,2.963918e-01
13447169,-7.036224e-03,7.078428e-01,-1.078201e+00,2.921284e-01
13451265,-6.673625e-03,7.461844e-01,-1.083969e+00,2.964158e-01
13455361,-7.990660e-03,7.878324e-01,-1.064565e+00,3.352277e-01
13459457,-7.018585e-03,7.954064e-01,-1.088278e+00,3.243697e-01
13463553,-8.988402e-03,7.449226e-01,-1.091716e+00,2.916193e-01
13467649,-6.155388e-03,7.859054e-01,-1.117058e+00,3.260710e-01
13471745,-7.696906e-03,7.493792e-01,-1.105006e+00,3.293848e-01
13475841,-7.508175e-03,7.796533e-01,-1.100072e+00,3.161267e-01
13479937,-8.227141e-03,7.607208e-01,-1.114902e+00,3.100908e-01
13484033,-7.023498e-03,8.199272e-01,-1.101338e+00,3.415891e-01
13488129,-7.636445e-03,7.684859e-01,-1.110921e+00,3.093853e-01
13492225,-7.080513e-03,6.875462e-01,-1.101194e+00,2.838347e-01
13496321,-7.203032e-03,6.955254e-01,-1.119958e+00,2.792584e-01
13500417,-6.799046e-03,7.728066e-01,-1.128096e+00,3.088389e-01
13504513,-7.614103e-03,7.077071e-01,-1.120340e+00,2.823654e-01
13508609,-9.143077e-03,7.249391e-01,-1.108668e+00,2.820263e-01
13512705,-6.460577e-03,7.235468e-01,-1.115308e+00,2.890203e-01
13516801,-8.093489e-03,7.478408e-01,-1.119672e+00,2.927800e-01
13520897,-7.334867e-03,7.172328e-01,-1.097058e+00,2.829633e-01
13524993,-8.200844e-03,7.451096e-01,-1.106771e+00,3.033018e-01
13529089,-7.986375e-03,7.894072e-01,-1.117974e+00,3.164057e-01
13533185,-6.999931e-03,7.003444e-01,-1.093812e+00,2.752644e-01
13537281,-8.820822e-03,7.628328e-01,-1.101694e+00,3.009888e-01
13541377,-7.033973e-03,7.483818e-01,-1.084646e+00,3.105577e-01
13545473,-7.212945e-03,7.278329e-01,-1.091372e+00,2.966380e-01
13549569,-7.084553e-03,7.677940e-01,-1.102342e+00,3.227788e-01
13553665,-7.803965e-03,7.339867e-01,-1.113072e+00,2.923725e-01
13557761,-7.089429e-03,7.458447e-01,-1.133452e+00,3.136649e-01
13561857,-5.521077e-03,7.355976e-01,-1.123836e+00,3.068383e-01
13565953,-7.976415e-03,7.534204e-01,-1.119139e+00,2.721630e-01
13570049,-6.687664e-03,7.360585e-01,-1.141479e+00,2.943639e-01
13574145,-6.843394e-03,7.030906e-01,-1.125219e+00,2.739567e-01
13578241,-6.802567e-03,8.192181e-01,-1.140492e+00,3.600674e-01
13582337,-7.747179e-03,6.604595e-01,-1.138696e+00,2.705993e-01
13586433,-8.355556e-03,7.457339e-01,-1.120674e+00,3.010472e-01
13590529,-5.886611e-03,7.217432e-01,-1.136654e+00,3.066015e-01
